balance_id,account_id,snapshot_month,statement_balance_cad,credit_limit_cad,utilization_rate,minimum_payment_cad,amount_paid_cad,days_past_due
BALF62ADEFC3417,ACC3538A996752F,2023-12-01,1094.6,1500,0.7297,32.84,799.35,0
BALDCD37EB11FF5,ACC3538A996752F,2024-01-01,1313.86,1500,0.8759,39.42,765.75,5
BAL2EE5B1689448,ACC3538A996752F,2024-02-01,1444.99,1500,0.9633,43.35,94.77,0
BAL28B78D5E4155,ACC3538A996752F,2024-03-01,1443.54,1500,0.9624,43.31,1285.94,4
BAL0BA6216E9AD5,ACC3538A996752F,2024-04-01,1500,1500,1.0,45.0,1483.32,3
BAL6DA96475EE2A,ACC3538A996752F,2024-05-01,1500,1500,1.0,45.0,430.03,2
BAL021B7EADDE75,ACC3538A996752F,2024-06-01,1500,1500,1.0,45.0,803.13,0
BAL878D0A434839,ACC3538A996752F,2024-07-01,1500,1500,1.0,45.0,178.24,0
BAL6668C755E0FB,ACC3538A996752F,2024-08-01,1500,1500,1.0,45.0,1002.13,9
BAL0A36744FC69B,ACC3538A996752F,2024-09-01,1475.74,1500,0.9838,44.27,264.75,0
BAL221F38B39548,ACC3538A996752F,2024-10-01,1406.43,1500,0.9376,42.19,203.65,6
BALDF1B56B87F8A,ACC3538A996752F,2024-11-01,1440.27,1500,0.9602,43.21,996.3,0
BAL980862986A25,ACC3538A996752F,2024-12-01,1477.19,1500,0.9848,44.32,1058.11,0
BAL38211F0E76B9,ACC3538A996752F,2025-01-01,1500,1500,1.0,45.0,1193.41,7
BALAB46D9009B9B,ACC3538A996752F,2025-02-01,1426.21,1500,0.9508,42.79,1356.61,6
BAL2D7F2B4AF4BD,ACC3538A996752F,2025-03-01,1500,1500,1.0,45.0,888.0,4
BAL0AD62465BACD,ACC3538A996752F,2025-04-01,1500,1500,1.0,45.0,1118.95,4
BALD67184B624BB,ACC6EA0DE7C88AF,2022-11-01,239.77,500,0.4795,25,80.41,0
BALC4787DE49743,ACC6EA0DE7C88AF,2022-12-01,76.4,500,0.1528,25,37.68,0
BAL6F059D51E3E7,ACC6EA0DE7C88AF,2023-01-01,0,500,0.0,25,5.92,0
BAL9BCC88D2CFFB,ACC6EA0DE7C88AF,2023-02-01,5.06,500,0.0101,25,6.86,0
BAL5CA3899E0030,ACC6EA0DE7C88AF,2023-03-01,0,500,0.0,25,15.01,4
BAL75D7B2A7C25A,ACC6EA0DE7C88AF,2023-04-01,13.83,500,0.0277,25,19.5,0
BALC150DA974AD5,ACC6EA0DE7C88AF,2023-05-01,0,500,0.0,25,11.03,0
BAL584AE1C0389C,ACC6EA0DE7C88AF,2023-06-01,0,500,0.0,25,4.16,0
BAL9CDF11D23888,ACC6EA0DE7C88AF,2023-07-01,299.21,500,0.5984,25,45.01,5
BAL2A90F782A25D,ACC6EA0DE7C88AF,2023-08-01,272.23,500,0.5445,25,216.46,1
BALE2383D65AAE3,ACC6EA0DE7C88AF,2023-09-01,346.09,500,0.6922,25,199.81,0
BAL24D5D7C75B62,ACC6EA0DE7C88AF,2023-10-01,294.98,500,0.59,25,141.73,0
BAL9EA40296B71B,ACC6EA0DE7C88AF,2023-11-01,195.22,500,0.3904,25,128.31,0
BAL5018A3988ED2,ACC6EA0DE7C88AF,2023-12-01,335.01,500,0.67,25,176.91,0
BALC965185F1FEB,ACC6EA0DE7C88AF,2024-01-01,148.79,500,0.2976,25,36.63,3
BAL804F8126347A,ACC6EA0DE7C88AF,2024-02-01,0,500,0.0,25,9.76,0
BALB4E000536278,ACC6EA0DE7C88AF,2024-03-01,0,500,0.0,25,17.92,5
BALBB4ED804F93A,ACC6EA0DE7C88AF,2024-04-01,174.69,500,0.3494,25,86.78,0
BALCCB5F7B55A6D,ACC6EA0DE7C88AF,2024-05-01,353.76,500,0.7075,25,110.99,7
BALE2657FE9DA52,ACC6EA0DE7C88AF,2024-06-01,446.27,500,0.8925,25,30.38,8
BAL14253C3A8668,ACC6EA0DE7C88AF,2024-07-01,500,500,1.0,25,71.19,0
BAL384690968110,ACC6EA0DE7C88AF,2024-08-01,500,500,1.0,25,394.24,3
BALB94A82FD2E77,ACC6EA0DE7C88AF,2024-09-01,500,500,1.0,25,312.66,0
BAL08161B6126C3,ACC6EA0DE7C88AF,2024-10-01,455.93,500,0.9119,25,295.99,2
BAL87E2445A61B6,ACC6EA0DE7C88AF,2024-11-01,500,500,1.0,25,187.75,0
BAL520CA8A31BC2,ACC6EA0DE7C88AF,2024-12-01,500,500,1.0,25,131.48,0
BAL281C7C1CD174,ACC6EA0DE7C88AF,2025-01-01,500,500,1.0,25,470.84,0
BALD882D9BE1FC8,ACC6EA0DE7C88AF,2025-02-01,490.45,500,0.9809,25,335.13,0
BAL4A83807CF94F,ACC6EA0DE7C88AF,2025-03-01,308.73,500,0.6175,25,216.68,2
BAL3D7232F2C9D6,ACC6EA0DE7C88AF,2025-04-01,167.82,500,0.3356,25,139.39,0
BAL002A45A56CB9,ACC2A56BB0078E6,2023-05-01,326.69,1500,0.2178,25,77.33,0
BAL756A8A34E8E2,ACC2A56BB0078E6,2023-06-01,308.61,1500,0.2057,25,251.45,0
BALF6E487D6E4F6,ACC2A56BB0078E6,2023-07-01,187.73,1500,0.1252,25,68.44,0
BALBECAD5D90B66,ACC2A56BB0078E6,2023-08-01,169.27,1500,0.1128,25,166.99,8
BAL15DB64DB1FFC,ACC2A56BB0078E6,2023-09-01,292.07,1500,0.1947,25,121.66,6
BAL4B07BAB93204,ACC2A56BB0078E6,2023-10-01,433.08,1500,0.2887,25,277.22,6
BAL6B8381640CC8,ACC2A56BB0078E6,2023-11-01,466.53,1500,0.311,25,77.34,9
BAL94DC9816E4DB,ACC2A56BB0078E6,2023-12-01,607.18,1500,0.4048,25,204.46,0
BALB291007B109D,ACC2A56BB0078E6,2024-01-01,640.45,1500,0.427,25,332.19,0
BAL24B9A7C2DB57,ACC2A56BB0078E6,2024-02-01,753.13,1500,0.5021,25,158.17,3
BALE7A138FDC0A4,ACC2A56BB0078E6,2024-03-01,961.71,1500,0.6411,28.85,575.73,0
BAL4ED766AE03AC,ACC2A56BB0078E6,2024-04-01,1015.7,1500,0.6771,30.47,430.77,0
BAL7F34E96292AD,ACC2A56BB0078E6,2024-05-01,1136.13,1500,0.7574,34.08,640.53,0
BAL37D89E215575,ACC2A56BB0078E6,2024-06-01,1313.29,1500,0.8755,39.4,83.9,0
BAL23E383EA2A68,ACC2A56BB0078E6,2024-07-01,1415.77,1500,0.9438,42.47,317.77,0
BAL47BCF9C9BC72,ACC2A56BB0078E6,2024-08-01,1389.15,1500,0.9261,41.67,551.69,10
BAL6872480CBCAC,ACC2A56BB0078E6,2024-09-01,1500,1500,1.0,45.0,1253.51,0
BAL78F5E17D0E43,ACC2A56BB0078E6,2024-10-01,1446.67,1500,0.9644,43.4,341.65,0
BAL75A0F7C5E008,ACC2A56BB0078E6,2024-11-01,1500,1500,1.0,45.0,443.39,0
BAL65F345C29C98,ACC2A56BB0078E6,2024-12-01,1500,1500,1.0,45.0,119.29,0
BAL4CE8F9382D59,ACC2A56BB0078E6,2025-01-01,1497.81,1500,0.9985,44.93,760.9,2
BAL4A9BA10A5594,ACC2A56BB0078E6,2025-02-01,1500,1500,1.0,45.0,1211.8,5
BALE6B361A95190,ACC2A56BB0078E6,2025-03-01,1500,1500,1.0,45.0,1206.81,0
BAL16B69C46CF94,ACC2A56BB0078E6,2025-04-01,1500,1500,1.0,45.0,799.04,0
BALC496DE346C1A,ACC0BCD59291F84,2023-12-01,1993.35,3000,0.6644,59.8,18.93,31
BAL112EEBD29917,ACC0BCD59291F84,2024-01-01,2279.57,3000,0.7599,68.39,25.46,29
BAL9B32622E2050,ACC0BCD59291F84,2024-02-01,2484.14,3000,0.828,74.52,8.89,43
BAL2295282EEF0B,ACC0BCD59291F84,2024-03-01,2710.97,3000,0.9037,81.33,36.89,40
BAL5E2BDC78A36D,ACC0BCD59291F84,2024-04-01,2869.42,3000,0.9565,86.08,5.58,30
BAL5820781F3F32,ACC0BCD59291F84,2024-05-01,2681.18,3000,0.8937,80.44,14.66,32
BAL285269B4A513,ACC0BCD59291F84,2024-06-01,2804.91,3000,0.935,84.15,23.53,36
BALF0D8805E58E0,ACC0BCD59291F84,2024-07-01,2741.36,3000,0.9138,82.24,34.2,30
BAL905797F8BEC6,ACC0BCD59291F84,2024-08-01,2980.61,3000,0.9935,89.42,28.69,34
BALA64A3744F2EF,ACC0BCD59291F84,2024-09-01,2909.96,3000,0.97,87.3,38.3,36
BAL463AD292D827,ACC0BCD59291F84,2024-10-01,2884.66,3000,0.9616,86.54,23.97,44
BALF1AC459AED7B,ACC0BCD59291F84,2024-11-01,3000,3000,1.0,90.0,34.78,34
BAL7281E140C179,ACC0BCD59291F84,2024-12-01,2914.79,3000,0.9716,87.44,9.44,35
BAL1EA7EBE14656,ACC0BCD59291F84,2025-01-01,3000,3000,1.0,90.0,16.73,32
BAL1C7F62D5B716,ACC0BCD59291F84,2025-02-01,3000,3000,1.0,90.0,5.44,37
BAL2973A3E4F562,ACC0BCD59291F84,2025-03-01,3000,3000,1.0,90.0,17.09,41
BAL869EE9AC441A,ACC0BCD59291F84,2025-04-01,3000,3000,1.0,90.0,12.45,34
BAL9DD47CD90D93,ACCE1B510213614,2022-04-01,1218.12,3000,0.406,36.54,578.41,8
BALD4F9B0DC3F2C,ACCE1B510213614,2022-05-01,1155.54,3000,0.3852,34.67,428.93,3
BAL336DF5E27B41,ACCE1B510213614,2022-06-01,1316.4,3000,0.4388,39.49,532.79,7
BALC89AF93B7553,ACCE1B510213614,2022-07-01,1245.18,3000,0.4151,37.36,72.77,14
BAL3570A5DBD0E8,ACCE1B510213614,2022-08-01,1096.86,3000,0.3656,32.91,886.37,4
BALB1E27A30EC7E,ACCE1B510213614,2022-09-01,1155.12,3000,0.385,34.65,1008.73,0
BAL513FA1484C7D,ACCE1B510213614,2022-10-01,1181.1,3000,0.3937,35.43,701.55,3
BALAA58508CC559,ACCE1B510213614,2022-11-01,1443.36,3000,0.4811,43.3,697.52,10
BAL1E1BC06BC09D,ACCE1B510213614,2022-12-01,1567.22,3000,0.5224,47.02,452.12,9
BALAE68BBA5056F,ACCE1B510213614,2023-01-01,1817.62,3000,0.6059,54.53,1577.43,0
BAL79D5BA1EF32D,ACCE1B510213614,2023-02-01,1990.4,3000,0.6635,59.71,537.83,7
BALB6E25C640775,ACCE1B510213614,2023-03-01,2242.11,3000,0.7474,67.26,494.76,0
BALD8A45C3C19E9,ACCE1B510213614,2023-04-01,2434.01,3000,0.8113,73.02,1535.25,0
BALD099D2F17B83,ACCE1B510213614,2023-05-01,2307.33,3000,0.7691,69.22,189.37,5
BALB0E0FA350C80,ACCE1B510213614,2023-06-01,2584.79,3000,0.8616,77.54,1520.63,1
BAL6DA7BA60850C,ACCE1B510213614,2023-07-01,2823.35,3000,0.9411,84.7,142.62,0
BAL7244EA577E46,ACCE1B510213614,2023-08-01,2937.49,3000,0.9792,88.12,1331.05,0
BAL80719CDA1256,ACCE1B510213614,2023-09-01,3000,3000,1.0,90.0,1825.3,1
BAL8E040CB07C59,ACCE1B510213614,2023-10-01,2857.49,3000,0.9525,85.72,914.56,0
BAL25E780FAFDFD,ACCE1B510213614,2023-11-01,2888.23,3000,0.9627,86.65,1671.73,0
BAL08587114D1FC,ACCE1B510213614,2023-12-01,2922.9,3000,0.9743,87.69,1557.38,10
BAL7951FD89DBB9,ACCE1B510213614,2024-01-01,2733.76,3000,0.9113,82.01,313.23,0
BAL35731B7A43BB,ACCE1B510213614,2024-02-01,2659.57,3000,0.8865,79.79,2374.37,0
BALAF8F82C66C92,ACCE1B510213614,2024-03-01,2594.37,3000,0.8648,77.83,2459.69,2
BAL0E602ACDC72F,ACCE1B510213614,2024-04-01,2658.42,3000,0.8861,79.75,622.23,0
BAL68543F09BBC3,ACCE1B510213614,2024-05-01,2914.06,3000,0.9714,87.42,1977.54,10
BAL14ACB8D01F60,ACCE1B510213614,2024-06-01,3000,3000,1.0,90.0,2087.01,0
BAL964F1307183C,ACCE1B510213614,2024-07-01,3000,3000,1.0,90.0,2203.24,2
BALDC45BB610468,ACCE1B510213614,2024-08-01,3000,3000,1.0,90.0,1458.78,0
BALA669E072B5EE,ACCE1B510213614,2024-09-01,3000,3000,1.0,90.0,1942.24,2
BAL0A0393FCF663,ACCE1B510213614,2024-10-01,3000,3000,1.0,90.0,1666.5,11
BALEA7C3DE89E49,ACCE1B510213614,2024-11-01,3000,3000,1.0,90.0,785.94,0
BAL91D1E6E731E8,ACCE1B510213614,2024-12-01,3000,3000,1.0,90.0,2774.3,4
BALA45062431E70,ACCE1B510213614,2025-01-01,2863.69,3000,0.9546,85.91,1452.53,0
BAL89CE1D79DDAA,ACCE1B510213614,2025-02-01,2790.47,3000,0.9302,83.71,1702.95,0
BAL9EDA6CAA30C6,ACCE1B510213614,2025-03-01,3000,3000,1.0,90.0,388.14,0
BAL116C21D9F042,ACCE1B510213614,2025-04-01,3000,3000,1.0,90.0,692.67,5
BAL58BD26F56194,ACCA04C57C7DED9,2022-03-01,1922.1,5000,0.3844,57.66,681.25,0
BALD2A65459811B,ACCA04C57C7DED9,2022-04-01,2068.81,5000,0.4138,62.06,1624.32,7
BALB8449ACE518F,ACCA04C57C7DED9,2022-05-01,2248.06,5000,0.4496,67.44,1436.8,0
BALE75C85FBDE1F,ACCA04C57C7DED9,2022-06-01,2424.98,5000,0.485,72.75,2060.44,0
BAL578E0FECFADC,ACCA04C57C7DED9,2022-07-01,2634.31,5000,0.5269,79.03,762.13,8
BAL31F559924113,ACCA04C57C7DED9,2022-08-01,2682.29,5000,0.5365,80.47,2592.83,0
BALDFB9CA8FD0F3,ACCA04C57C7DED9,2022-09-01,2822.66,5000,0.5645,84.68,909.88,0
BAL006BD46F3F89,ACCA04C57C7DED9,2022-10-01,2888.11,5000,0.5776,86.64,839.97,9
BAL6AC06228F366,ACCA04C57C7DED9,2022-11-01,2802.11,5000,0.5604,84.06,1490.77,0
BALC05E991DD729,ACCA04C57C7DED9,2022-12-01,2986.5,5000,0.5973,89.59,1429.24,0
BAL8C7AA0EB003F,ACCA04C57C7DED9,2023-01-01,3116.47,5000,0.6233,93.49,2179.65,4
BALF4B8D6567EF9,ACCA04C57C7DED9,2023-02-01,2920.09,5000,0.584,87.6,912.01,0
BALB36BEAAB1AF1,ACCA04C57C7DED9,2023-03-01,2812.44,5000,0.5625,84.37,241.93,3
BALFC382F9EB5F9,ACCA04C57C7DED9,2023-04-01,2617.39,5000,0.5235,78.52,377.3,0
BAL9A52BD4E2393,ACCA04C57C7DED9,2023-05-01,2670.42,5000,0.5341,80.11,2131.27,3
BAL46EB3174EADB,ACCA04C57C7DED9,2023-06-01,2863.36,5000,0.5727,85.9,2317.84,0
BALBF8E5FE01E4D,ACCA04C57C7DED9,2023-07-01,2704.71,5000,0.5409,81.14,1373.11,8
BAL73999C9330C2,ACCA04C57C7DED9,2023-08-01,2764.34,5000,0.5529,82.93,2083.56,0
BALC68AD895DD2F,ACCA04C57C7DED9,2023-09-01,2694.89,5000,0.539,80.85,779.19,0
BALDE67E89968C2,ACCA04C57C7DED9,2023-10-01,2515.71,5000,0.5031,75.47,1446.81,0
BALF8AB47A4E9AE,ACCA04C57C7DED9,2023-11-01,2686.93,5000,0.5374,80.61,642.56,0
BAL3FAE72922670,ACCA04C57C7DED9,2023-12-01,2586.88,5000,0.5174,77.61,544.81,0
BAL4A83BAAF4781,ACCA04C57C7DED9,2024-01-01,2830.61,5000,0.5661,84.92,1281.25,0
BAL722BCC34CE1F,ACCA04C57C7DED9,2024-02-01,3052.98,5000,0.6106,91.59,2534.29,4
BAL72A6F0BA14C6,ACCA04C57C7DED9,2024-03-01,3243.6,5000,0.6487,97.31,488.07,6
BAL47C240F3A7E7,ACCA04C57C7DED9,2024-04-01,3224.4,5000,0.6449,96.73,743.29,1
BAL341A37C184A3,ACCA04C57C7DED9,2024-05-01,3089.56,5000,0.6179,92.69,2932.47,0
BAL7BE26E9889DA,ACCA04C57C7DED9,2024-06-01,3218.76,5000,0.6438,96.56,1352.33,0
BALB83F686DE64B,ACCA04C57C7DED9,2024-07-01,3318.96,5000,0.6638,99.57,2969.76,1
BALB0D91E2384B0,ACCA04C57C7DED9,2024-08-01,3574.09,5000,0.7148,107.22,1349.11,5
BALF18789AFB4F4,ACCA04C57C7DED9,2024-09-01,3858.62,5000,0.7717,115.76,3778.04,0
BAL53206003A72A,ACCA04C57C7DED9,2024-10-01,3673.3,5000,0.7347,110.2,2238.23,0
BAL268AAD4C1C06,ACCA04C57C7DED9,2024-11-01,3610.89,5000,0.7222,108.33,2892.34,0
BAL69C7CFEF279A,ACCA04C57C7DED9,2024-12-01,3440.95,5000,0.6882,103.23,704.02,0
BAL6B73C9DCE125,ACCA04C57C7DED9,2025-01-01,3253.83,5000,0.6508,97.61,558.32,3
BAL392061602AF6,ACCA04C57C7DED9,2025-02-01,3541.17,5000,0.7082,106.24,2199.0,1
BALFAAAC08C25FD,ACCA04C57C7DED9,2025-03-01,3801.86,5000,0.7604,114.06,130.21,6
BAL766D4A8CD854,ACCA04C57C7DED9,2025-04-01,3747.96,5000,0.7496,112.44,841.28,0
BALA6162ADBF168,ACC2715A6612B38,2024-06-01,1237.1,2000,0.6185,37.11,868.54,0
BAL42AF6644E517,ACC2715A6612B38,2024-07-01,1229.35,2000,0.6147,36.88,653.6,1
BALA678E1B3A012,ACC2715A6612B38,2024-08-01,1293.52,2000,0.6468,38.81,194.95,0
BAL431BC367EB2C,ACC2715A6612B38,2024-09-01,1440.08,2000,0.72,43.2,834.69,1
BALCCAB5203674E,ACC2715A6612B38,2024-10-01,1720.45,2000,0.8602,51.61,547.79,0
BAL2E950D9047DC,ACC2715A6612B38,2024-11-01,1664.39,2000,0.8322,49.93,773.67,4
BALF12B1D02CB84,ACC2715A6612B38,2024-12-01,1842.63,2000,0.9213,55.28,922.88,0
BAL94F4C79CAC0C,ACC2715A6612B38,2025-01-01,1866.17,2000,0.9331,55.99,426.3,4
BALF01F3334ADD3,ACC2715A6612B38,2025-02-01,1741.35,2000,0.8707,52.24,1455.94,0
BAL0860D2968A21,ACC2715A6612B38,2025-03-01,1706.1,2000,0.853,51.18,1176.38,1
BALD490D0CD4C3B,ACC2715A6612B38,2025-04-01,1693.47,2000,0.8467,50.8,189.84,9
BAL975E0CFE4090,ACC697A8B04B2FB,2023-11-01,159.0,1000,0.159,25,115.92,1
BAL9C619CE460E2,ACC697A8B04B2FB,2023-12-01,177.3,1000,0.1773,25,66.8,0
BAL4912A9E9D58D,ACC697A8B04B2FB,2024-01-01,43.05,1000,0.0431,25,31.41,6
BALBAFD1BE2C0C0,ACC697A8B04B2FB,2024-02-01,0,1000,0.0,25,15.94,0
BAL67F498D04B7E,ACC697A8B04B2FB,2024-03-01,123.26,1000,0.1233,25,92.36,1
BAL05E3AF1FCFD5,ACC697A8B04B2FB,2024-04-01,253.95,1000,0.254,25,43.15,0
BALEF724DD3EFCA,ACC697A8B04B2FB,2024-05-01,506.58,1000,0.5066,25,309.97,0
BAL76EC1986CDD4,ACC697A8B04B2FB,2024-06-01,368.55,1000,0.3685,25,170.4,12
BALA39F06899AF6,ACC697A8B04B2FB,2024-07-01,531.91,1000,0.5319,25,446.02,0
BAL2E3A2EEDBE93,ACC697A8B04B2FB,2024-08-01,702.78,1000,0.7028,25,332.36,4
BAL495F12AAD268,ACC697A8B04B2FB,2024-09-01,554.44,1000,0.5544,25,448.13,8
BAL932FE37D5100,ACC697A8B04B2FB,2024-10-01,501.53,1000,0.5015,25,289.19,1
BAL26B41F549759,ACC697A8B04B2FB,2024-11-01,594.13,1000,0.5941,25,90.52,0
BAL58AB1C2D2E33,ACC697A8B04B2FB,2024-12-01,409.35,1000,0.4094,25,244.89,0
BALBA3CBBA83CFD,ACC697A8B04B2FB,2025-01-01,536.55,1000,0.5366,25,172.38,0
BALB87F4A296190,ACC697A8B04B2FB,2025-02-01,795.28,1000,0.7953,25,45.61,0
BALDFF5C130FC94,ACC697A8B04B2FB,2025-03-01,1000,1000,1.0,30.0,430.58,4
BAL083055142841,ACC697A8B04B2FB,2025-04-01,976.15,1000,0.9761,29.28,689.98,0
BALC657B0472E62,ACCEBA1D836F82F,2024-04-01,415.5,2000,0.2077,25,10.76,93
BAL0E2A6146C49C,ACCEBA1D836F82F,2024-05-01,246.5,2000,0.1232,25,9.46,95
BALD61D6E2CCC9C,ACCEBA1D836F82F,2024-06-01,113.55,2000,0.0568,25,1.91,91
BALBE983582D873,ACCEBA1D836F82F,2024-07-01,137.06,2000,0.0685,25,10.45,97
BAL6DE991BF8444,ACCEBA1D836F82F,2024-08-01,250.85,2000,0.1254,25,11.67,94
BAL257EFD34F0A8,ACCEBA1D836F82F,2024-09-01,140.81,2000,0.0704,25,3.55,101
BAL6957565C0C79,ACCEBA1D836F82F,2024-10-01,294.83,2000,0.1474,25,1.58,92
BAL5CDEACB077A3,ACCEBA1D836F82F,2024-11-01,239.06,2000,0.1195,25,7.33,95
BAL7513823A74E2,ACCEBA1D836F82F,2024-12-01,444.77,2000,0.2224,25,6.03,94
BALB8654FC906D7,ACCEBA1D836F82F,2025-01-01,491.5,2000,0.2458,25,8.88,95
BALAB5B2BC576E3,ACCEBA1D836F82F,2025-02-01,728.58,2000,0.3643,25,11.16,92
BAL5DE6589BC23E,ACCEBA1D836F82F,2025-03-01,944.64,2000,0.4723,28.34,8.07,93
BAL697263E3D102,ACCEBA1D836F82F,2025-04-01,1113.25,2000,0.5566,33.4,7.71,94
BAL109B0C4BCA02,ACCF2CD819AA3A3,2022-09-01,377.28,1000,0.3773,25,1.66,73
BALE4323A75E07C,ACCF2CD819AA3A3,2022-10-01,516.15,1000,0.5161,25,4.26,56
BALD43B8CB3D88C,ACCF2CD819AA3A3,2022-11-01,374.86,1000,0.3749,25,4.12,70
BAL16DC58CB829C,ACCF2CD819AA3A3,2022-12-01,467.92,1000,0.4679,25,4.29,68
BALBAAF0A79F78B,ACCF2CD819AA3A3,2023-01-01,493.12,1000,0.4931,25,5.58,66
BAL3857B461F779,ACCF2CD819AA3A3,2023-02-01,605.15,1000,0.6051,25,9.89,63
BALA7ECA658700B,ACCF2CD819AA3A3,2023-03-01,482.58,1000,0.4826,25,9.7,67
BALA8A7431BEE12,ACCF2CD819AA3A3,2023-04-01,359.1,1000,0.3591,25,1.84,60
BAL0C4BEB5EEDF6,ACCF2CD819AA3A3,2023-05-01,561.73,1000,0.5617,25,11.77,66
BAL694F22486BCD,ACCF2CD819AA3A3,2023-06-01,770.25,1000,0.7702,25,11.86,64
BAL822200DFEDB0,ACCF2CD819AA3A3,2023-07-01,621.86,1000,0.6219,25,11.33,62
BAL69EC492C9A57,ACCF2CD819AA3A3,2023-08-01,740.34,1000,0.7403,25,0.62,58
BAL207328C5DE01,ACCF2CD819AA3A3,2023-09-01,708.53,1000,0.7085,25,3.01,76
BAL47092B5C19C3,ACCF2CD819AA3A3,2023-10-01,653.43,1000,0.6534,25,4.45,75
BAL8E7000AF2ABF,ACCF2CD819AA3A3,2023-11-01,635.2,1000,0.6352,25,5.44,63
BAL7FB92C7E409C,ACCF2CD819AA3A3,2023-12-01,528.87,1000,0.5289,25,1.54,77
BAL83C5EBDF5926,ACCF2CD819AA3A3,2024-01-01,660.65,1000,0.6606,25,2.54,64
BALFAEBBE1F3AC9,ACCF2CD819AA3A3,2024-02-01,857.82,1000,0.8578,25.73,11.94,52
BAL242AE2614465,ACCF2CD819AA3A3,2024-03-01,1000,1000,1.0,30.0,6.22,66
BAL4673E90A7DDA,ACCF2CD819AA3A3,2024-04-01,826.98,1000,0.827,25,10.25,59
BALE730C888CCE6,ACCF2CD819AA3A3,2024-05-01,777.74,1000,0.7777,25,10.04,60
BALAB39944D56AD,ACCF2CD819AA3A3,2024-06-01,868.0,1000,0.868,26.04,0.39,58
BAL954A3804F661,ACCF2CD819AA3A3,2024-07-01,814.85,1000,0.8149,25,0.99,69
BALA054B99EC530,ACCF2CD819AA3A3,2024-08-01,659.25,1000,0.6593,25,11.38,62
BAL059B83EAF94B,ACCF2CD819AA3A3,2024-09-01,842.23,1000,0.8422,25.27,1.18,59
BALACCC3FA73849,ACCF2CD819AA3A3,2024-10-01,1000,1000,1.0,30.0,6.85,66
BAL71A9674957FF,ACCF2CD819AA3A3,2024-11-01,991.86,1000,0.9919,29.76,0.69,70
BAL2932093F797B,ACCF2CD819AA3A3,2024-12-01,1000,1000,1.0,30.0,10.22,65
BAL34B2F4A5B5FE,ACCF2CD819AA3A3,2025-01-01,1000,1000,1.0,30.0,0.54,67
BAL6E9D34929BA6,ACCF2CD819AA3A3,2025-02-01,1000,1000,1.0,30.0,14.45,59
BAL2BF38C213FBA,ACCF2CD819AA3A3,2025-03-01,975.13,1000,0.9751,29.25,9.93,64
BAL31123E4FDBDA,ACCF2CD819AA3A3,2025-04-01,1000,1000,1.0,30.0,0.5,59
BALB5D620465497,ACC0A57BD9EAB48,2023-09-01,108.71,1000,0.1087,25,1.35,41
BAL435C0A02944E,ACC0A57BD9EAB48,2023-10-01,329.32,1000,0.3293,25,2.17,37
BALB0B1F0CCEA1E,ACC0A57BD9EAB48,2023-11-01,145.81,1000,0.1458,25,8.85,38
BAL856268F7660D,ACC0A57BD9EAB48,2023-12-01,288.8,1000,0.2888,25,9.17,32
BAL2EAC71C8AD9D,ACC0A57BD9EAB48,2024-01-01,305.51,1000,0.3055,25,6.25,24
BAL81719F9D6D1A,ACC0A57BD9EAB48,2024-02-01,126.79,1000,0.1268,25,11.37,30
BALAD5A8AFD7ACB,ACC0A57BD9EAB48,2024-03-01,198.46,1000,0.1985,25,7.95,26
BAL023C490AD8B0,ACC0A57BD9EAB48,2024-04-01,257.84,1000,0.2578,25,11.8,37
BAL888174D21A94,ACC0A57BD9EAB48,2024-05-01,323.99,1000,0.324,25,2.64,35
BALF9D6C0D07300,ACC0A57BD9EAB48,2024-06-01,272.57,1000,0.2726,25,11.91,33
BAL1A22F6BCF384,ACC0A57BD9EAB48,2024-07-01,450.53,1000,0.4505,25,9.66,36
BALF691E240CECC,ACC0A57BD9EAB48,2024-08-01,466.67,1000,0.4667,25,3.11,43
BAL9BAF867D19D1,ACC0A57BD9EAB48,2024-09-01,668.86,1000,0.6689,25,9.24,28
BAL125A190D36C9,ACC0A57BD9EAB48,2024-10-01,740.7,1000,0.7407,25,3.74,34
BAL56773FD02677,ACC0A57BD9EAB48,2024-11-01,633.87,1000,0.6339,25,9.57,32
BAL1EB7905B30B4,ACC0A57BD9EAB48,2024-12-01,651.35,1000,0.6513,25,6.01,40
BALB6EB542305EF,ACC0A57BD9EAB48,2025-01-01,604.83,1000,0.6048,25,10.6,42
BALC8264BD768E0,ACC0A57BD9EAB48,2025-02-01,533.66,1000,0.5337,25,8.1,38
BAL04D6F3287BC9,ACC0A57BD9EAB48,2025-03-01,416.89,1000,0.4169,25,6.19,42
BAL20DE71DFA3A8,ACC0A57BD9EAB48,2025-04-01,627.11,1000,0.6271,25,5.08,27
BAL7C862EABA33B,ACCBB26D9623A23,2024-04-01,119.69,1000,0.1197,25,0.0,203
BALA71CE82A428C,ACCBB26D9623A23,2024-05-01,266.22,1000,0.2662,25,0.0,191
BALCD2B39885228,ACCBB26D9623A23,2024-06-01,217.4,1000,0.2174,25,0.0,201
BAL1938BC175EEC,ACCBB26D9623A23,2024-07-01,322.09,1000,0.3221,25,0.0,202
BALE21616285D55,ACCBB26D9623A23,2024-08-01,345.02,1000,0.345,25,0.0,204
BAL36777EA6521A,ACCBB26D9623A23,2024-09-01,189.18,1000,0.1892,25,0.0,204
